TokenId,LastSalePrice,Background,BackgroundRarity,Earring,EarringRarity,Fur,FurRarity,Eyes,EyesRarity,Mouth,MouthRarity,Clothes,ClothesRarity,Hat,HatRarity,LastSaleToken,NumberOfSales,SaleDate,USDPrice,LogUSDPrice,Outlier
361,2.85,New Punk Blue,0.1232,,,Pink,0.0511,Coins,0.0479,Bored Cigarette,0.071,Pimp Coat,0.008,Fez,0.0377,Ether,3.0,2021-06-13 19:00:03.019602,11524.26,9.352209657560461,1
9511,1.85,Yellow,0.1283,,,Black,0.1229,Hypnotized,0.022,Bored Unshaven Cigarette,0.0438,Sleeveless T,0.0252,,,Ether,2.0,2021-06-13 19:05:11.460518,7603.7035,8.936390710212633,1
7869,5.0,New Punk Blue,0.1232,,,Red,0.0474,Coins,0.0479,Bored Unshaven,0.1551,Space Suit,0.0105,Bayc Hat Black,0.0228,Ether,1.0,2021-06-13 19:26:34.648509,20583.2,9.93223048806834,1
2840,1.59,Purple,0.1291,Silver Hoop,0.0882,Dark Brown,0.1352,Closed,0.071,Phoneme L,0.0241,Puffy Vest,0.0227,Bowler,0.0262,Ether,3.0,2021-06-13 20:54:05.649726,6510.9705,8.781243802432558,1
2375,1.95,New Punk Blue,0.1232,,,Pink,0.0511,Bored,0.1714,Discomfort,0.0208,Bone Necklace,0.0203,Spinner Hat,0.0181,Ether,2.0,2021-06-13 20:54:27.041838,7985.152499999999,8.985339158776073,1
1645,2.37,Army Green,0.1243,,,Cheetah,0.0406,Sleepy,0.0751,Phoneme L,0.0241,Prom Dress,0.0103,Beanie,0.0578,Ether,1.0,2021-06-13 20:54:27.092045,9705.0315,9.180399741347456,1
8080,3.87,Purple,0.1291,,,Brown,0.137,Closed,0.071,Grin,0.0713,Prom Dress,0.0103,King's Crown,0.0077,Ether,2.0,2021-06-13 20:55:12.507306,15931.396800000002,9.67604708267593,1
7850,5.55,Aquamarine,0.1266,Silver Stud,0.0823,Black,0.1229,Cyborg,0.0108,Grin,0.0713,Work Vest,0.0188,Seaman's Hat,0.042,Ether,3.0,2021-06-13 21:43:32.477386,22847.352000000003,10.036590503392583,1
4831,1.84,Orange,0.1273,,,Dark Brown,0.1352,Sunglasses,0.0352,Bored Cigarette,0.071,Caveman Pelt,0.0163,Fisherman's Hat,0.0345,Ether,2.0,2021-06-13 21:43:32.574397,7574.6176,8.932558147255133,1
2320,1.9,Army Green,0.1243,,,Cream,0.0636,X Eyes,0.0243,Bored Cigarette,0.071,Puffy Vest,0.0227,Beanie,0.0578,Ether,2.0,2021-06-13 21:43:32.588784,7780.405,8.959363672372811,1
4804,2.0,Blue,0.1242,,,Golden Brown,0.0778,Sad,0.0551,Bored Unshaven,0.1551,Smoking Jacket,0.0221,Faux Hawk,0.0136,Ether,1.0,2021-06-13 21:43:32.600042,8233.28,9.015939756194184,1
5751,2.086,Army Green,0.1243,,,Blue,0.049,Closed,0.071,Bored,0.2272,,,Sushi Chef Headband,0.0187,Ether,4.0,2021-06-13 21:43:32.686913,8587.31104,9.05804093221282,1
2522,2.0,New Punk Blue,0.1232,,,Brown,0.137,Zombie,0.0308,Bored,0.2272,Bone Tee,0.023,Stuntman Helmet,0.0157,Ether,1.0,2021-06-13 21:43:32.831211,8189.9,9.010656966760362,1
2023,3.4,Orange,0.1273,,,Gray,0.0496,Bored,0.1714,Bored Unshaven,0.1551,Admirals Coat,0.0064,Sea Captain's Hat,0.0304,Wrapped Ether,2.0,2021-06-13 21:57:22.958004,13920.824,9.541141127538731,1
4360,2.0,Aquamarine,0.1266,,,Dark Brown,0.1352,3d,0.0487,Bored,0.2272,Leather Jacket,0.0206,Party Hat 1,0.012,Ether,2.0,2021-06-13 21:58:11.174198,8189.9,9.010656966760362,1
2761,2.12,Gray,0.117,Gold Hoop,0.0462,Dark Brown,0.1352,Bloodshot,0.0846,Bored,0.2272,Leather Jacket,0.0206,Army Hat,0.0294,Ether,2.0,2021-06-13 21:59:57.850453,8681.294,9.068925874884338,1
1453,2.19,Aquamarine,0.1266,,,Black,0.1229,Robot,0.035,Grin,0.0713,Work Vest,0.0188,,,Ether,2.0,2021-06-13 21:59:57.950348,8967.940499999999,9.101411330028826,1
1808,2.0,Orange,0.1273,,,Golden Brown,0.0778,Scumbag,0.0233,Dumbfounded,0.0505,,,Beanie,0.0578,Ether,1.0,2021-06-13 22:01:05.068318,8189.9,9.010656966760362,1
2753,2.4,Purple,0.1291,Silver Stud,0.0823,Brown,0.137,3d,0.0487,Tongue Out,0.0202,Tuxedo Tee,0.0235,Army Hat,0.0294,Ether,2.0,2021-06-13 22:02:52.216471,9827.88,9.192978523554316,1
4577,2.5,Gray,0.117,,,Dark Brown,0.1352,Sunglasses,0.0352,Bored Cigarette,0.071,Bone Tee,0.023,Prussian Helmet,0.013,Ether,1.0,2021-06-13 22:03:37.482422,10291.6,9.239083307508395,1
4582,2.99,Army Green,0.1243,,,Zombie,0.0302,Bored,0.1714,Bored,0.2272,Rainbow Suspenders,0.0135,,,Ether,3.0,2021-06-13 22:07:51.258864,12308.753600000002,9.418065963036835,1
4388,3.69,Yellow,0.1283,,,Golden Brown,0.0778,Holographic,0.0151,Bored Unshaven Cigarette,0.0438,Rainbow Suspenders,0.0135,Fez,0.0377,Ether,3.0,2021-06-13 22:09:23.408914,15110.3655,9.623136244252853,1
319,3.98,New Punk Blue,0.1232,,,Pink,0.0511,Bored,0.1714,Grin Gold Grill,0.0091,Stunt Jacket,0.0178,Party Hat 2,0.0107,Ether,2.0,2021-06-13 22:11:05.378571,16093.528,9.686172482576248,1
545,1.99,Yellow,0.1283,,,Dark Brown,0.1352,Bored,0.1714,Grin,0.0713,Navy Striped Tee,0.0334,Bunny Ears,0.0195,Ether,3.0,2021-06-13 22:27:17.395122,8148.9505,9.005644424936818,1
5943,1.69,Orange,0.1273,,,Dark Brown,0.1352,Sleepy,0.0751,Phoneme Oh,0.0237,Stunt Jacket,0.0178,,,Ether,4.0,2021-06-13 22:47:14.962326,6957.1216,8.847521104569221,1
3319,1.869,Purple,0.1291,,,Brown,0.137,Eyepatch,0.0333,Bored,0.2272,Black T,0.0334,Cowboy Hat,0.0354,Ether,4.0,2021-06-14 02:14:41.452377,7653.46155,8.942913314673843,1
3856,2.88,Purple,0.1291,Silver Hoop,0.0882,Brown,0.137,Bored,0.1714,Bored Unshaven,0.1551,Striped Tee,0.0412,Sushi Chef Headband,0.0187,Ether,2.0,2021-06-14 02:20:55.582506,11793.455999999998,9.375300080348271,1
9506,2.0,Aquamarine,0.1266,,,Black,0.1229,Wide Eyed,0.0549,Bored Unshaven,0.1551,,,Horns,0.0252,Ether,3.0,2021-06-14 02:24:24.391648,8220.22,9.014352251682343,1
2834,1.9,New Punk Blue,0.1232,Silver Hoop,0.0882,Brown,0.137,Zombie,0.0308,Bored Cigarette,0.071,Bone Necklace,0.0203,Army Hat,0.0294,Ether,2.0,2021-06-14 02:49:57.853861,7780.405,8.959363672372811,1
2881,1.69,Yellow,0.1283,,,Gray,0.0496,Hypnotized,0.022,Bored Cigarette,0.071,Leather Jacket,0.0206,Beanie,0.0578,Ether,3.0,2021-06-14 03:39:39.711441,6920.465499999999,8.842238315135399,1
4521,2.0,Blue,0.1242,,,Gray,0.0496,Bloodshot,0.0846,Bored,0.2272,Bayc T Black,0.0215,,,Ether,2.0,2021-06-14 03:50:40.211828,8189.9,9.010656966760362,1
6061,3.4,New Punk Blue,0.1232,Diamond Stud,0.0222,Gray,0.0496,Bored,0.1714,Bored Party Horn,0.0088,Black T,0.0334,Army Hat,0.0294,Wrapped Ether,3.0,2021-06-14 04:15:45.851728,14020.682,9.548288804198615,1
754,1.88,Aquamarine,0.1266,Silver Stud,0.0823,Brown,0.137,Sad,0.0551,Phoneme Oh,0.0237,Hawaiian,0.0283,,,Ether,4.0,2021-06-14 04:24:59.128438,7698.505999999999,8.948781563042274,1
7848,1.4,Yellow,0.1283,,,Blue,0.049,Closed,0.071,Bored,0.2272,Black T,0.0334,Cowboy Hat,0.0354,Wrapped Ether,5.0,2021-06-14 04:52:38.960016,5773.221999999999,8.660985609197711,1
5104,2.2,Purple,0.1291,,,Brown,0.137,Wide Eyed,0.0549,Bored Pipe,0.0132,,,Halo,0.0324,Ether,4.0,2021-06-14 05:16:16.675770,9056.608000000002,9.11124993599851,1
4279,2.4,Yellow,0.1283,Gold Hoop,0.0462,Golden Brown,0.0778,3d,0.0487,Bored Unshaven Cigarette,0.0438,Striped Tee,0.0412,,,Ether,3.0,2021-06-14 05:46:10.577774,9827.88,9.192978523554316,1
3820,1.75,New Punk Blue,0.1232,Silver Hoop,0.0882,Brown,0.137,Wide Eyed,0.0549,Phoneme Oh,0.0237,Bandolier,0.0163,,,Ether,3.0,2021-06-14 09:53:27.689677,7166.162499999999,8.877125574135839,1
8071,6.66,Aquamarine,0.1266,,,Dark Brown,0.1352,Cyborg,0.0108,Bored Cigarette,0.071,Leather Punk Jacket,0.0153,Beanie,0.0578,Ether,2.0,2021-06-14 10:29:18.214210,27416.822400000005,10.218912060186538,-1
8521,2.3,Yellow,0.1283,Silver Hoop,0.0882,Pink,0.0511,Zombie,0.0308,Bored Unshaven,0.1551,,,,,Ether,4.0,2021-06-14 10:39:48.858933,9468.272,9.155701698569343,1
3793,1.89,Yellow,0.1283,,,Red,0.0474,Hypnotized,0.022,Bored Unshaven,0.1551,Sailor Shirt,0.0284,Fisherman's Hat,0.0345,Ether,2.0,2021-06-14 11:41:45.078099,7739.455499999999,8.954086615271969,1
6440,1.95,Purple,0.1291,,,Pink,0.0511,Coins,0.0479,Bored Unshaven,0.1551,Striped Tee,0.0412,Seaman's Hat,0.042,Ether,3.0,2021-06-14 12:36:32.003729,8027.448,8.990621948209895,1
8357,2.1,Aquamarine,0.1266,Gold Hoop,0.0462,Black,0.1229,Angry,0.0432,Bored,0.2272,Leather Jacket,0.0206,Sea Captain's Hat,0.0304,Ether,4.0,2021-06-14 12:36:33.986811,8644.944000000001,9.064729920363616,1
6819,10.0,Orange,0.1273,Cross,0.0149,White,0.0397,Bored,0.1714,Bored Pizza,0.005,Puffy Vest,0.0227,Halo,0.0324,Ether,3.0,2021-06-14 13:23:36.674886,41166.4,10.625377668628285,-1
2794,20.0,Aquamarine,0.1266,,,Robot,0.0265,Cyborg,0.0108,Bored Unshaven Pizza,0.0026,Cowboy Shirt,0.0119,,,Ether,1.0,2021-06-14 13:25:31.740338,81899.0,11.313242059754408,-1
7475,2.5,Blue,0.1242,,,Robot,0.0265,X Eyes,0.0243,Dumbfounded,0.0505,Bayc T Black,0.0215,Army Hat,0.0294,Ether,3.0,2021-06-14 15:46:45.960713,10291.6,9.239083307508395,1
3569,1.59,Blue,0.1242,,,Brown,0.137,Crazy,0.0407,Bored Cigarette,0.071,Prison Jumpsuit,0.0235,,,Ether,4.0,2021-06-14 16:57:09.398676,6510.9705,8.781243802432558,1
6884,1.5,Aquamarine,0.1266,,,Black,0.1229,Closed,0.071,Phoneme Oh,0.0237,Striped Tee,0.0412,S&m Hat,0.0235,Ether,3.0,2021-06-14 17:46:57.657174,6174.960000000001,8.728257683742404,1
3298,3.0,Gray,0.117,,,Noise,0.0155,Sleepy,0.0751,Bored,0.2272,Work Vest,0.0188,Beanie,0.0578,Wrapped Ether,4.0,2021-06-14 18:04:16.697246,12283.08,9.415977984584725,1
1209,2.1,Blue,0.1242,,,Golden Brown,0.0778,Bored,0.1714,Bored Unshaven,0.1551,Bayc T Black,0.0215,Safari,0.0182,Ether,4.0,2021-06-14 18:12:28.017815,8599.395,9.059447130929794,1
2749,2.0,Yellow,0.1283,,,Cream,0.0636,Bored,0.1714,Bored,0.2272,Stunt Jacket,0.0178,Bunny Ears,0.0195,Ether,1.0,2021-06-14 18:25:10.922313,8189.9,9.010656966760362,1
8617,1.95,Army Green,0.1243,,,Robot,0.0265,Closed,0.071,Grin,0.0713,Bayc T Black,0.0215,Short Mohawk,0.0318,Ether,3.0,2021-06-14 18:56:47.655008,8014.714499999999,8.989034443698054,1
7987,3.0,Gray,0.117,,,Zombie,0.0302,Wide Eyed,0.0549,Jovial,0.0296,Prison Jumpsuit,0.0235,Beanie,0.0578,Ether,2.0,2021-06-14 19:19:25.408245,12349.920000000002,9.42140486430235,1
1688,1.5595,New Punk Blue,0.1232,,,Dark Brown,0.1352,Angry,0.0432,Bored,0.2272,,,Army Hat,0.0294,Ether,5.0,2021-06-14 20:53:04.314685,6386.074525,8.761875043266137,1
6117,1.49,Blue,0.1242,,,Brown,0.137,Blindfold,0.0264,Bored Unshaven,0.1551,Sailor Shirt,0.0284,Beanie,0.0578,Wrapped Ether,2.0,2021-06-14 21:32:19.080896,6144.3577,8.723289492533866,1
5177,3.2,Purple,0.1291,,,Blue,0.049,3d,0.0487,Bored Unshaven,0.1551,Pimp Coat,0.008,Fez,0.0377,Ether,3.0,2021-06-14 21:42:45.210949,13173.248,9.48594338543992,1
8479,1.95,Blue,0.1242,,,Cream,0.0636,Bloodshot,0.0846,Bored,0.2272,Lumberjack Shirt,0.0213,Vietnam Era Helmet,0.0223,Ether,2.0,2021-06-14 22:03:20.022492,8027.448,8.990621948209895,1
6120,2.9,Army Green,0.1243,Gold Stud,0.0439,Brown,0.137,Closed,0.071,Bored,0.2272,Pimp Coat,0.008,,,Ether,6.0,2021-06-14 22:10:00.601437,11938.256,9.387503312626668,1
3988,1.79,Yellow,0.1283,,,Tan,0.0626,Bloodshot,0.0846,Bored,0.2272,Hawaiian,0.0283,Faux Hawk,0.0136,Ether,3.0,2021-06-14 22:14:15.807071,7329.9605,8.899725406053081,1
2567,2.0,New Punk Blue,0.1232,,,White,0.0397,Robot,0.035,Bored Unshaven,0.1551,,,Vietnam Era Helmet,0.0223,Wrapped Ether,1.0,2021-06-14 22:14:22.107152,8188.72,9.010512876476561,1
4477,1.6366,Army Green,0.1243,,,Black,0.1229,Sleepy,0.0751,Jovial,0.0296,Navy Striped Tee,0.0334,Safari,0.0182,Ether,3.0,2021-06-14 22:16:19.192180,6701.79517,8.810130705311561,1
7865,1.62,Blue,0.1242,,,Golden Brown,0.0778,Closed,0.071,Bored Unshaven,0.1551,,,Seaman's Hat,0.042,Ether,4.0,2021-06-14 22:58:12.134719,6668.956800000001,8.805218724878532,1
5512,1.7,Orange,0.1273,,,Brown,0.137,Bored,0.1714,Bored Unshaven,0.1551,Bandolier,0.0163,,,Ether,4.0,2021-06-14 23:14:08.915983,6998.2880000000005,8.85342082669641,1
3131,4.0,Orange,0.1273,,,Dark Brown,0.1352,Sleepy,0.0751,Bored Unshaven,0.1551,,,,,Ether,3.0,2021-06-15 00:19:17.705725,16379.8,9.703804147320307,1
1929,6.99,New Punk Blue,0.1232,,,Golden Brown,0.0778,Hypnotized,0.022,Bored Cigarette,0.071,,,,,Ether,2.0,2021-06-15 01:02:04.641295,28623.7005,10.261990342446136,-1
2657,3.99,Aquamarine,0.1266,Silver Stud,0.0823,Pink,0.0511,Cyborg,0.0108,Bored Cigarette,0.071,Prison Jumpsuit,0.0235,Bunny Ears,0.0195,Ether,3.0,2021-06-15 01:43:18.469047,16338.8505,9.701301017102189,1
5291,1.6340060419235511,Gray,0.117,,,Pink,0.0511,Bored,0.1714,Rage,0.0266,Tanktop,0.0235,Seaman's Hat,0.042,Ether,2.0,2021-06-15 02:12:15.818261,6726.614632424168,8.813827269692847,1
3857,2.9,Blue,0.1242,,,Cheetah,0.0406,Heart,0.0394,Bored Unshaven,0.1551,Prison Jumpsuit,0.0235,Fez,0.0377,Ether,2.0,2021-06-15 02:12:21.310538,11875.355,9.382220523192846,1
1038,1.64,Purple,0.1291,,,Golden Brown,0.0778,Blindfold,0.0264,Phoneme  ooo,0.0255,Striped Tee,0.0412,Halo,0.0324,Ether,3.0,2021-06-15 02:37:13.047522,6715.717999999999,8.812206028036524,1
403,1.9,Orange,0.1273,,,Black,0.1229,Closed,0.071,Phoneme Vuh,0.0333,Sleeveless Logo T,0.0144,Bowler,0.0262,Ether,2.0,2021-06-15 02:57:33.399668,7682.839999999999,8.946744549452298,1
8066,4.6,Gray,0.117,,,Dmt,0.0215,Bored,0.1714,Bored Unshaven,0.1551,,,Horns,0.0252,Ether,1.0,2021-06-15 03:10:35.358271,18936.544,9.848848879129289,1
5524,2.1,Aquamarine,0.1266,Diamond Stud,0.0222,Golden Brown,0.0778,Bored,0.1714,Bored Cigarette,0.071,Caveman Pelt,0.0163,Fez,0.0377,Ether,2.0,2021-06-15 03:19:05.487973,8644.944000000001,9.064729920363616,1
4000,2.0,Purple,0.1291,,,Brown,0.137,Bloodshot,0.0846,Grin,0.0713,Stunt Jacket,0.0178,Cowboy Hat,0.0354,Ether,1.0,2021-06-15 03:22:48.347046,8189.9,9.010656966760362,1
772,1.8,Purple,0.1291,,,Dark Brown,0.1352,Bloodshot,0.0846,Bored,0.2272,Prom Dress,0.0103,Halo,0.0324,Ether,4.0,2021-06-15 03:25:06.138365,7370.91,8.905296451102537,1
9137,2.05,Orange,0.1273,,,Dark Brown,0.1352,Zombie,0.0308,Bored Cigarette,0.071,,,Beanie,0.0578,Ether,3.0,2021-06-15 03:25:06.473544,8425.725499999999,9.039044864272716,1
5688,1.8888,Yellow,0.1283,,,Black,0.1229,Hypnotized,0.022,Phoneme Wah,0.0163,Leather Jacket,0.0206,Cowboy Hat,0.0354,Ether,1.0,2021-06-15 03:27:37.496786,7775.509632000001,8.958734282423405,1
4415,3.5,Orange,0.1273,Gold Stud,0.0439,Golden Brown,0.0778,Wide Eyed,0.0549,Bored Unshaven Party horn,0.0045,,,Commie Hat,0.0304,Ether,3.0,2021-06-15 03:58:20.322960,14332.325,9.570272754695784,1
5597,11.45,Blue,0.1242,,,Trippy,0.0077,Holographic,0.0151,Tongue Out,0.0202,Service,0.0142,,,Ether,1.0,2021-06-15 04:04:01.066463,47135.528,10.760782305634487,-1
2489,40.0,Purple,0.1291,,,Solid Gold,0.0046,Eyepatch,0.0333,Bored Bubblegum,0.0119,Guayabera,0.0232,,,Ether,2.0,2021-06-15 04:28:53.121934,163798.0,12.006389240314354,-1
3505,3.5,Orange,0.1273,,,Golden Brown,0.0778,Coins,0.0479,Bored,0.2272,Pimp Coat,0.008,,,Ether,1.0,2021-06-15 04:30:00.782400,14332.325,9.570272754695784,1
888,3.5,Orange,0.1273,Gold Hoop,0.0462,Black,0.1229,Hypnotized,0.022,Bored Cigarette,0.071,Navy Striped Tee,0.0334,Fez,0.0377,Ether,3.0,2021-06-15 04:37:34.182915,14332.325,9.570272754695784,1
4320,10.0,New Punk Blue,0.1232,,,Tan,0.0626,Sunglasses,0.0352,Grin Gold Grill,0.0091,Bayc T Red,0.014,Spinner Hat,0.0181,Ether,1.0,2021-06-15 04:45:27.696507,40949.5,10.620094879194463,1
7859,3.5,Gray,0.117,Silver Hoop,0.0882,Dmt,0.0215,Crazy,0.0407,Bored Unshaven,0.1551,Kings Robe,0.0068,Police Motorcycle Helmet,0.013,Wrapped Ether,1.0,2021-06-15 04:52:57.653922,14433.054999999998,9.577276341071867,1
2570,1.99,Army Green,0.1243,Gold Hoop,0.0462,Black,0.1229,Bloodshot,0.0846,Bored,0.2272,,,Horns,0.0252,Ether,2.0,2021-06-15 05:24:03.383924,8148.9505,9.005644424936818,1
7807,6.0,Orange,0.1273,,,Noise,0.0155,Heart,0.0394,Bored,0.2272,Pimp Coat,0.008,,,Ether,3.0,2021-06-15 05:36:43.018715,24699.840000000004,10.114552044862295,1
5627,4.0,Orange,0.1273,,,Pink,0.0511,Angry,0.0432,Bored Unshaven Bubblegum,0.0065,Sleeveless Logo T,0.0144,Commie Hat,0.0304,Ether,1.0,2021-06-15 06:08:55.433823,16466.56,9.70908693675413,1
6705,3.08,Aquamarine,0.1266,,,Death Bot,0.0175,Crazy,0.0407,Bored,0.2272,Tanktop,0.0235,Commie Hat,0.0304,Ether,2.0,2021-06-15 06:48:30.940816,12679.2512,9.447722172619722,1
4878,2.0,Orange,0.1273,,,Tan,0.0626,Coins,0.0479,Bored Unshaven,0.1551,Wool Turtleneck,0.024,,,Ether,1.0,2021-06-15 07:10:40.123974,8233.28,9.015939756194184,1
3646,3.75,Blue,0.1242,,,Cream,0.0636,Eyepatch,0.0333,Bored Unshaven Kazoo,0.0061,Stunt Jacket,0.0178,Halo,0.0324,Ether,3.0,2021-06-15 08:26:54.232698,15356.0625,9.639265626182736,1
3159,10.0,Yellow,0.1283,,,Golden Brown,0.0778,Eyepatch,0.0333,Bored Pizza,0.005,,,Bayc Hat Red,0.0119,Ether,1.0,2021-06-15 09:13:55.796245,40949.5,10.620094879194463,1
2455,1.8,Blue,0.1242,,,White,0.0397,Angry,0.0432,Dumbfounded,0.0505,Toga,0.0202,Cowboy Hat,0.0354,Wrapped Ether,1.0,2021-06-15 10:38:45.067034,7369.848,8.905152360818734,1
4518,2.2,Yellow,0.1283,,,Golden Brown,0.0778,Hypnotized,0.022,Bored,0.2272,Wool Turtleneck,0.024,Prussian Helmet,0.013,Ether,1.0,2021-06-15 12:05:23.231936,9008.89,9.105967146564687,1
8361,8.0,Army Green,0.1243,,,Gray,0.0496,Angry,0.0432,Grin Multicolored,0.0116,Tanktop,0.0235,Bayc Hat Red,0.0119,Ether,2.0,2021-06-15 12:24:15.694419,32933.12,10.402234117314075,1
5635,6.6969,Orange,0.1273,,,Black,0.1229,Wide Eyed,0.0549,Bored Unshaven,0.1551,Hawaiian,0.0283,King's Crown,0.0077,Ether,2.0,2021-06-15 12:29:59.867401,27568.726416000005,10.224437308391538,1
9667,5.0,Orange,0.1273,,,Pink,0.0511,Zombie,0.0308,Rage,0.0266,,,Vietnam Era Helmet,0.0223,Ether,2.0,2021-06-15 13:07:06.547423,20550.55,9.930642983556499,1
1403,1.7,New Punk Blue,0.1232,Silver Stud,0.0823,Cream,0.0636,Sleepy,0.0751,Bored Unshaven,0.1551,Striped Tee,0.0412,Short Mohawk,0.0318,Ether,2.0,2021-06-15 13:13:14.209099,6961.415,8.848138037262588,1
7638,2.25,Yellow,0.1283,Silver Stud,0.0823,Black,0.1229,Bored,0.1714,Dumbfounded,0.0505,Hawaiian,0.0283,Sea Captain's Hat,0.0304,Wrapped Ether,2.0,2021-06-15 13:28:11.137897,9278.392499999998,9.135443588792826,1
4056,2.5,Yellow,0.1283,Gold Stud,0.0439,Dark Brown,0.1352,Scumbag,0.0233,Rage,0.0266,Lumberjack Shirt,0.0213,Seaman's Hat,0.042,Ether,2.0,2021-06-15 13:55:30.968347,10237.375,9.233800518074572,1
5935,2.4,New Punk Blue,0.1232,Silver Stud,0.0823,Dark Brown,0.1352,Heart,0.0394,Bored,0.2272,Sailor Shirt,0.0284,Halo,0.0324,Ether,5.0,2021-06-15 14:22:24.250249,9879.936,9.198261312988139,1
1514,2.85,Army Green,0.1243,Cross,0.0149,Brown,0.137,Bloodshot,0.0846,Bored,0.2272,Striped Tee,0.0412,,,Ether,2.0,2021-06-15 14:26:26.503019,11670.6075,9.364828780480977,1
1641,1.7,Orange,0.1273,,,Dark Brown,0.1352,Sleepy,0.0751,Bored,0.2272,,,Army Hat,0.0294,Ether,4.0,2021-06-15 14:30:25.134145,6961.415,8.848138037262588,1
2148,1.72,Purple,0.1291,,,Gray,0.0496,Crazy,0.0407,Bored Unshaven,0.1551,Toga,0.0202,,,Ether,2.0,2021-06-15 14:55:53.447413,7043.313999999999,8.859834077025779,1
594,3.8383,Gray,0.117,Silver Stud,0.0823,Noise,0.0155,Sleepy,0.0751,Grin,0.0713,Prison Jumpsuit,0.0235,Bunny Ears,0.0195,Ether,2.0,2021-06-15 15:17:05.408753,15717.646585,9.662539346442452,1
4996,3.77,New Punk Blue,0.1232,,,Red,0.0474,Sad,0.0551,Bored,0.2272,Admirals Coat,0.0064,Faux Hawk,0.0136,Ether,1.0,2021-06-15 15:47:15.411826,15519.732800000002,9.64986757709416,1
3644,4.99,Yellow,0.1283,,,Dmt,0.0215,Bloodshot,0.0846,Bored,0.2272,Biker Vest,0.0253,Girl's Hair Pink,0.0105,Ether,1.0,2021-06-15 15:48:34.574135,20433.8005,9.924945695963844,1
3889,6.0,Purple,0.1291,,,Black,0.1229,Sad,0.0551,Bored Pizza,0.005,,,Sushi Chef Headband,0.0187,Ether,3.0,2021-06-15 15:52:47.405331,24569.7,10.109269255428472,1
42,7.0,Yellow,0.1283,,,Dark Brown,0.1352,Coins,0.0479,Bored Pizza,0.005,Biker Vest,0.0253,Baby's Bonnet,0.0158,Ether,2.0,2021-06-15 15:58:35.293351,28305.2,10.250800812335216,1
8761,6.5,Orange,0.1273,,,Golden Brown,0.0778,Bored,0.1714,Bored Pizza,0.005,Hawaiian,0.0283,Commie Hat,0.0304,Ether,1.0,2021-06-15 16:55:23.619800,26715.715,10.19300724802399,1
9157,3.5,New Punk Blue,0.1232,,,Cream,0.0636,Bored,0.1714,Bored Kazoo,0.0074,Bayc T Red,0.014,,,Ether,4.0,2021-06-15 17:29:20.173290,14385.384999999998,9.573968039617766,1
8379,5.0,Orange,0.1273,,,Brown,0.137,Bored,0.1714,Grin Multicolored,0.0116,Cowboy Shirt,0.0119,Bayc Hat Red,0.0119,Ether,2.0,2021-06-15 17:32:57.494960,20583.2,9.93223048806834,1
5481,1.769,Yellow,0.1283,,,Dark Brown,0.1352,Closed,0.071,Bored,0.2272,Striped Tee,0.0412,Bowler,0.0262,Ether,2.0,2021-06-15 17:44:48.044948,7282.33616,8.893206990811887,1
1717,4.0,Purple,0.1291,,,Golden Brown,0.0778,Bored,0.1714,Bored Dagger,0.0049,,,Stuntman Helmet,0.0157,Ether,1.0,2021-06-15 17:48:09.930680,16379.8,9.703804147320307,1
7231,1.7,Purple,0.1291,,,Dark Brown,0.1352,Crazy,0.0407,Bored Unshaven,0.1551,Black T,0.0334,,,Ether,3.0,2021-06-15 17:56:00.082826,6998.2880000000005,8.85342082669641,1
2844,1.75,Blue,0.1242,,,Dark Brown,0.1352,Sleepy,0.0751,Rage,0.0266,Service,0.0142,,,Ether,2.0,2021-06-15 18:10:10.694765,7166.162499999999,8.877125574135839,1
5329,4.0,New Punk Blue,0.1232,,,Gray,0.0496,Sad,0.0551,Bored Cigar,0.0121,Space Suit,0.0105,Fez,0.0377,Ether,1.0,2021-06-15 18:46:20.151970,16466.56,9.70908693675413,1
3086,2.75,Yellow,0.1283,,,Cream,0.0636,Zombie,0.0308,Discomfort,0.0208,,,Bayc Flipped Brim,0.0231,Ether,2.0,2021-06-15 19:26:14.917357,11261.1125,9.329110697878896,1
4692,4.2,Gray,0.117,,,Dmt,0.0215,Coins,0.0479,Bored Bubblegum,0.0119,Bandolier,0.0163,Short Mohawk,0.0318,Wrapped Ether,3.0,2021-06-15 20:06:27.155287,17319.665999999997,9.75959789786582,1
4299,3.0,Blue,0.1242,,,Tan,0.0626,Sleepy,0.0751,Phoneme Wah,0.0163,Kings Robe,0.0068,Bunny Ears,0.0195,Ether,1.0,2021-06-15 20:18:44.256930,12284.85,9.416122074868527,1
5687,4.908,Gray,0.117,,,Cream,0.0636,Closed,0.071,Bored Dagger,0.0049,Smoking Jacket,0.0221,Short Mohawk,0.0318,Ether,2.0,2021-06-15 20:31:33.969456,20204.46912,9.913659102482905,1
4346,5.5,Purple,0.1291,,,Red,0.0474,Heart,0.0394,Bored,0.2272,,,,,Ether,1.0,2021-06-15 22:21:13.529592,22522.225,10.022257878438841,1
6662,2.4,Gray,0.117,,,Brown,0.137,Bored,0.1714,Rage,0.0266,,,Laurel Wreath,0.0072,Ether,3.0,2021-06-15 23:05:17.357807,9879.936,9.198261312988139,1
5190,7.0,Blue,0.1242,,,Blue,0.049,Robot,0.035,Grin Gold Grill,0.0091,,,Vietnam Era Helmet,0.0223,Ether,2.0,2021-06-15 23:30:26.729509,28816.480000000003,10.268702724689552,1
